id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
1107788,68.7968624607157,583.707923769244,3565.83999999997,-279.733668186276,301.566142022947,3321.99999999997
1107813,-166.785582655685,-351.018660476931,3565.83999999997,-446.785582655685,-721.018660476932,3321.99999999997
1107838,-1240.49400005461,583.707923769244,3867.84,-1589.02453070161,301.566142022947,3624
1107841,74.0662375740374,286.566142022948,3867.84,-275.334396454581,4.06614202294908,3624
1107849,-1240.22462494129,286.566142022948,3867.84,-1594.02453070161,4.06614202294906,3624
1107878,69.0662375740381,583.707923769244,3867.84,-279.464293072954,301.566142022947,3624
1107903,-166.785582655684,-351.018660476931,3867.84,-446.785582655686,-719.018660476932,3624
1121338,68.856572284716,583.707923769244,4184.84,-275.733668186276,304.066142022947,3941
1395425,-1240.49400005461,583.707923769244,266.485047915498,-1589.02453070161,301.566142022947,-7.79664333094843E-12
1395439,68.7968624607157,583.707923769244,243.839999999992,-279.733668186276,301.566142022947,-7.79664333094843E-12
1400224,-1240.49400005462,286.566142022947,545.839999999967,-1594.02453070161,4.06614202294909,301.999999999967
1400225,-1240.49400005461,583.707923769244,545.839999999967,-1589.02453070161,301.566142022947,301.999999999967
1400227,68.7968624607157,583.707923769244,545.839999999967,-279.733668186276,301.566142022947,301.999999999967
3911870,68.7968624607157,583.707923769244,1149.83999999997,-279.733668186276,301.566142022947,905.999999999967
3912238,-1240.49400005461,583.707923769244,1149.83999999997,-1589.02453070161,301.566142022947,905.999999999967
3912252,73.7968624607151,286.566142022947,1149.83999999997,-279.733668186276,4.06614202293528,905.999999999967
3912254,-1240.49400005462,286.566142022947,1149.83999999997,-1594.02453070161,4.06614202294909,905.999999999967
3913234,-166.785582655685,-351.018660476931,1149.83999999997,-446.785582655685,-721.018660476932,905.999999999967
4023157,68.7968624607151,261.566142022947,545.840000000007,-269.733668186276,14.0661420229495,302.000000000007
4023357,75.0830755033577,582.896173722784,-261.160000000065,-278.941994458669,306.566141797533,-505.000000000065
4023361,89.063209461359,281.56614179754,-261.160000000065,-278.941994458664,-16.001442103526,-505.000000000065
4024043,-1239.43295125434,281.566141778047,-261.160000000065,-1607.7468761483,3.99855789645944,-505.000000000065
4024046,-1239.43295125434,583.707923676109,-261.160000000065,-1592.46591441997,306.56614177804,-505.000000000065
4024597,-1239.43295125434,583.707923676106,-561.160000000064,-1593.23285701409,306.56614177804,-805.000000000064
4024601,-1239.43295125434,281.566141778047,-561.160000000064,-1607.74687614831,4.08335124470867,-805.000000000064
4024604,75.0830755033577,582.891922204697,-561.160000000064,-278.941994458671,306.566141797533,-805.000000000064
4024607,89.0632094613579,281.56614179754,-561.160000000064,-278.941994458664,3.99855789647163,-805.000000000064
